make,model,year,transmission,drive,date_range,fuel_type_summary,class_summary,cylinders,displ,co2,barrels08,fuelCost08,comb08,highway08,city08
Jeep,Compass FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,350,11.9004,1750,25,31,22
Jeep,Compass FWD,2020,Manual,2WD,2011-2020,Gas,SUV,4.0,2.4,339,11.442692307692308,1700,26,32,23
Mercedes-Benz,GLC300,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,366,12.39625,2450,24,29,22
BMW,X3 sDrive30i,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,332,11.018888888888888,2150,27,29,25
Cadillac,XT5 AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.6,434,14.8755,2200,20,25,18
Jeep,Compass 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,358,11.9004,1750,25,30,22
Jeep,Compass 4WD,2020,Manual,4WD,2011-2020,Gas,SUV,4.0,2.4,355,11.9004,1750,25,31,22
Mercedes-Benz,GLC300 4matic,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,377,12.39625,2450,24,28,21
GMC,Acadia FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.5,382,12.935217391304349,1900,23,27,21
GMC,Acadia FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.6,413,13.52318181818182,2000,22,27,19
Toyota,Sequoia 2WD,2020,Automatic,2WD,2011-2020,Gas,SUV,8.0,5.7,609,19.834,2950,15,17,13
GMC,Acadia AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.6,433,14.167142857142858,2100,21,25,18
Toyota,Sequoia 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,5.7,618,21.250714285714285,3150,14,17,13
Ferrari,F8 Tributo,2020,Automatic,2WD,2011-2020,Gas,Car,8.0,3.9,539,18.594375,3650,16,19,15
Honda,Civic 2Dr,2020,Manual,2WD,2011-2020,Gas,Car,4.0,1.5,294,9.917,1950,30,36,26
Mazda,3 4-Door 2WD,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,299,9.917,1450,30,35,26
Mazda,3 4-Door 2WD,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,295,9.917,1450,30,36,27
Mercedes-Benz,C300 4matic,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,338,11.442692307692308,2250,26,33,23
Mercedes-Benz,C300,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,315,10.625357142857142,2100,28,35,24
Honda,Civic 4Dr,2020,Manual,2WD,2011-2020,Gas,Car,4.0,1.5,294,9.917,1950,30,36,26
MINI,Cooper S Clubman All4,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,333,11.442692307692308,2250,26,32,23
Chevrolet,Silverado 2WD,2020,Automatic,2WD,2011-2020,Gas,Truck,8.0,5.3,448,14.8755,2200,20,24,17
GMC,Sierra 2WD,2020,Automatic,2WD,2011-2020,Gas,Truck,8.0,5.3,448,14.8755,2200,20,24,17
Chrysler,Pacifica,2020,Automatic,2WD,2011-2020,Gas,Van,6.0,3.6,401,13.52318181818182,2000,22,28,19
Chrysler,Voyager,2020,Automatic,2WD,2011-2020,Gas,Van,6.0,3.6,401,13.52318181818182,2000,22,28,19
Honda,Odyssey,2020,Automatic,2WD,2011-2020,Gas,Van,6.0,3.5,394,13.52318181818182,2000,22,28,19
Mercedes-Benz,GLC300 4matic Coupe,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,374,12.39625,2450,24,28,21
Volvo,XC90 AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,429,14.167142857142858,2800,21,26,18
Ford,Fusion Energi Plug-in Hybrid,2020,Automatic,2WD,2011-2020,Electric,Car,4.0,2.0,99,3.334899542790698,1050,42,40,43
Ford,Fusion Special Service PHEV,2020,Automatic,2WD,2011-2020,Electric,Car,4.0,2.0,101,3.343692155581396,1050,42,40,43
Porsche,Cayenne e-Hybrid,2019,Automatic,4WD,2011-2020,Electric,SUV,6.0,3.0,284,9.527247940909092,2800,21,22,20
Aston Martin,DBS,2020,Automatic,2WD,2011-2020,Gas,Car,12.0,5.2,522,17.500588235294117,3450,17,22,14
Lotus,Evora,2020,Manual,2WD,2011-2020,Gas,Car,6.0,3.5,468,15.65842105263158,3050,19,24,16
Lotus,Evora,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,451,14.8755,2900,20,24,17
Lotus,Evora GT,2020,Manual,2WD,2011-2020,Gas,Car,6.0,3.5,441,14.8755,2900,20,26,17
Lotus,Evora GT,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,438,14.8755,2900,20,24,17
Mercedes-Benz,C300 Coupe,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,351,11.9004,2350,25,31,22
Mercedes-Benz,C300 4matic Coupe,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,360,11.9004,2350,25,30,21
Mercedes-Benz,C300 4matic Convertible,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,374,12.39625,2450,24,29,21
Mercedes-Benz,C300 Convertible,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,373,12.39625,2450,24,29,21
Lexus,ES 350,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,346,11.442692307692308,1700,26,32,22
Lexus,ES 350 F Sport,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,352,11.9004,1750,25,31,22
Lexus,ES 300h,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,201,6.76159090909091,1000,44,44,43
Nissan,Maxima,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,378,12.39625,2450,24,30,20
Toyota,Prius,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,1.8,169,5.721346153846154,850,52,50,54
Toyota,Prius AWD,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,1.8,176,5.950200000000001,900,50,48,52
Toyota,Prius Eco,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,1.8,158,5.312678571428571,800,56,53,58
Porsche,Panamera,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,401,13.52318181818182,2650,22,27,19
Porsche,Panamera 4,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,3.0,407,13.52318181818182,2650,22,26,19
Porsche,Panamera 4 Executive,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,3.0,407,13.52318181818182,2650,22,26,19
Porsche,Panamera 4 ST,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,3.0,403,13.52318181818182,2650,22,26,19
Porsche,Panamera 4S,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,2.9,419,14.167142857142858,2800,21,26,18
Porsche,Panamera 4S Executive,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,2.9,419,14.167142857142858,2800,21,26,18
Porsche,Panamera 4S ST,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,2.9,440,14.8755,2900,20,24,18
Porsche,Panamera GTS,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,474,15.65842105263158,3050,19,23,16
Porsche,Panamera GTS ST,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,503,16.528333333333336,3250,18,22,15
Porsche,Panamera Turbo,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,420,14.167142857142858,2800,21,25,18
Porsche,Panamera Turbo Exec,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,420,14.167142857142858,2800,21,25,18
Porsche,Panamera Turbo ST,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,449,14.8755,2900,20,23,18
Mercedes-Benz,Metris (Passenger Van),2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,413,14.167142857142858,2800,21,24,20
Mercedes-Benz,Metris (Cargo Van),2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,398,13.52318181818182,2650,22,24,21
Mercedes-Benz,"Metris (Cargo Van, LWB)",2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,395,13.52318181818182,2650,22,24,21
Mercedes-Benz,Metris (Passenger Van),2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,427,14.167142857142858,2800,21,23,19
Mercedes-Benz,Metris (Cargo Van),2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,409,13.52318181818182,2650,22,24,20
Mercedes-Benz,"Metris (Cargo Van, LWB)",2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,405,13.52318181818182,2650,22,24,20
Ram,Promaster City,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.4,374,12.39625,1850,24,28,21
Ford,Explorer HEV RWD,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.3,322,10.625357142857142,1600,28,29,27
Toyota,4Runner 2WD,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,4.0,503,17.500588235294117,2600,17,19,16
Ford,Explorer HEV AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.3,361,11.9004,1750,25,26,23
Toyota,4Runner 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,4.0,515,17.500588235294117,2600,17,19,16
Toyota,Land Cruiser Wagon 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,5.7,618,21.250714285714285,3150,14,17,13
Toyota,4Runner 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,4.0,515,17.500588235294117,2600,17,19,16
Chrysler,Pacifica Hybrid,2020,Automatic,2WD,2011-2020,Electric,Van,6.0,3.6,119,4.022632882758621,1450,30,30,29
Volvo,S60 AWD PHEV,2020,Automatic,4WD,2011-2020,Electric,Car,4.0,2.0,155,5.101057672987013,1950,30,33,28
Volvo,S90 AWD PHEV,2020,Automatic,4WD,2011-2020,Electric,Car,4.0,2.0,163,5.361377095092165,1950,30,31,28
Volvo,V60 AWD PHEV,2020,Automatic,4WD,2011-2020,Electric,Car,4.0,2.0,155,5.101057672987013,1950,30,33,28
Volvo,XC60 AWD PHEV,2020,Automatic,4WD,2011-2020,Electric,SUV,4.0,2.0,196,6.320847309395606,2150,27,28,26
Volvo,XC90 AWD PHEV,2020,Automatic,4WD,2011-2020,Electric,SUV,4.0,2.0,197,6.372832987252747,2150,27,28,26
Toyota,86,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,328,11.018888888888888,2150,27,32,24
Toyota,86,2020,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,373,12.39625,2450,24,28,21
Ford,Mustang,2020,Manual,2WD,2011-2020,Gas,Car,4.0,2.3,364,12.39625,1850,24,30,21
Ford,Mustang,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.3,354,11.9004,1750,25,32,21
Ford,Mustang,2020,Manual,2WD,2011-2020,Gas,Car,8.0,5.0,493,16.528333333333336,2450,18,24,15
Ford,Mustang Convertible,2020,Manual,2WD,2011-2020,Gas,Car,4.0,2.3,386,12.935217391304349,1900,23,28,20
Ford,Mustang Convertible,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.3,387,12.935217391304349,1900,23,28,20
Ford,Mustang,2020,Automatic,2WD,2011-2020,Gas,Car,8.0,5.0,472,15.65842105263158,2300,19,25,16
Ford,Mustang Convertible,2020,Automatic,2WD,2011-2020,Gas,Car,8.0,5.0,484,16.528333333333336,2450,18,24,15
Ford,Mustang HO Coupe,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.3,386,12.935217391304349,1900,23,28,20
Ford,Mustang HO Convertible,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.3,386,12.935217391304349,1900,23,27,20
Ford,Mustang HO Coupe,2020,Manual,2WD,2011-2020,Gas,Car,4.0,2.3,389,12.935217391304349,1900,23,27,20
Ford,Mustang HO Convertible,2020,Manual,2WD,2011-2020,Gas,Car,4.0,2.3,406,13.52318181818182,2000,22,26,19
Mercedes-Benz,E350,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,336,11.442692307692308,2250,26,32,23
GMC,Sierra 4WD,2020,Automatic,4WD,2011-2020,Gas,Truck,8.0,5.3,549,18.594375,2750,16,19,14
Chevrolet,Blazer FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.6,414,14.167142857142858,2100,21,26,19
Lexus,RX 350 L,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.5,407,13.52318181818182,2000,22,26,19
Lexus,RX 350,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.5,391,12.935217391304349,1900,23,27,20
Chevrolet,Blazer AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.6,433,14.167142857142858,2100,21,25,18
Land Rover,Discovery Sport,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,427,14.167142857142858,2800,21,24,19
Lexus,RX 350 AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,405,13.52318181818182,2000,22,26,19
Lexus,RX 350 L AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,432,14.167142857142858,2100,21,25,18
Dodge,Durango SRT AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,6.4,584,19.834,3900,15,19,13
Jeep,Grand Cherokee SRT 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,6.4,592,19.834,3900,15,19,13
Jeep,Grand Cherokee Trackhawk 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,6.2,664,22.885384615384616,4500,13,17,11
Lexus,RX 450h AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,297,9.917,1950,30,28,31
Lexus,RX 450h L AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,305,10.25896551724138,2000,29,28,29
Lexus,LX 570,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,5.7,636,21.250714285714285,4150,14,16,12
Karma,Revero,2019,Automatic,2WD,2011-2020,Electric,Car,4.0,2.0,156,5.294334166917294,2900,20,21,19
Audi,TT Roadster quattro,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,340,11.442692307692308,1700,26,31,23
Bentley,Continental GT Convertible,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,469,15.65842105263158,3050,19,26,16
Porsche,911 Carrera S,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,444,14.8755,2900,20,24,18
Porsche,911 Carrera S Cabriolet,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,444,14.8755,2900,20,23,18
Porsche,911 Carrera 4S,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,3.0,445,14.8755,2900,20,23,18
Audi,A3 quattro,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,359,11.9004,1750,25,30,22
Audi,A3 Cabriolet quattro,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,359,11.9004,1750,25,30,22
Audi,TT Coupe quattro,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,340,11.442692307692308,1700,26,31,23
Audi,S3,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,358,11.9004,2350,25,29,22
Audi,TTS Coupe,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,354,11.9004,2350,25,29,23
Bentley,Continental GT,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,469,15.65842105263158,3050,19,26,16
BMW,M8 Coupe,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.4,518,17.500588235294117,3450,17,21,15
BMW,M8 Competition Coupe,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.4,518,17.500588235294117,3450,17,21,15
BMW,M8 Convertible,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.4,518,17.500588235294117,3450,17,21,15
BMW,M8 Competition Convertible,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.4,518,17.500588235294117,3450,17,21,15
Ford,Shelby GT350 Mustang,2020,Manual,2WD,2011-2020,Gas,Car,8.0,5.2,550,18.594375,3650,16,21,14
Ford,Mustang Bullitt,2020,Manual,2WD,2011-2020,Gas,Car,8.0,5.0,514,17.500588235294117,2600,17,23,14
Mercedes-Benz,CLA250 4matic,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,329,11.018888888888888,2150,27,33,23
Mercedes-Benz,CLA250,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,310,10.625357142857142,2100,28,35,25
Rolls-Royce,Dawn,2020,Automatic,2WD,2011-2020,Gas,Car,12.0,6.6,637,21.250714285714285,4150,14,18,12
Toyota,Yaris,2020,Manual,2WD,2011-2020,Gas,Car,4.0,1.5,264,8.750294117647059,1300,34,39,30
Toyota,Yaris,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,1.5,252,8.500285714285715,1250,35,40,32
Audi,A6 quattro,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,329,11.018888888888888,2150,27,32,24
BMW,M5,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.4,518,17.500588235294117,3450,17,21,15
BMW,M5 Competition,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.4,518,17.500588235294117,3450,17,21,15
BMW,M8 Gran Coupe,2020,Automatic,4WD,2011-2020,Gas,Car,8.0,4.4,518,17.500588235294117,3450,17,21,15
Mercedes-Benz,E350 4matic,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,354,11.9004,2350,25,30,22
Rolls-Royce,Wraith,2020,Automatic,2WD,2011-2020,Gas,Car,12.0,6.6,624,21.250714285714285,4150,14,18,12
Subaru,Impreza 4-Door,2020,Manual,4WD,2011-2020,Gas,Car,4.0,2.0,337,11.442692307692308,1700,26,31,23
Subaru,Impreza 4-Door,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,282,9.597096774193547,1400,31,36,28
Subaru,Impreza Sport 4-Door,2020,Manual,4WD,2011-2020,Gas,Car,4.0,2.0,337,11.442692307692308,1700,26,31,23
Subaru,Impreza Sport 4-Door,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,291,9.917,1450,30,36,27
Toyota,Camry,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,338,11.442692307692308,1700,26,33,22
Toyota,Camry XSE,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,345,11.442692307692308,1700,26,32,22
Toyota,Camry LE/SE,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,279,9.2971875,1400,32,39,28
Toyota,Camry XLE/XSE,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,284,9.597096774193547,1400,31,38,27
Toyota,Camry,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,264,8.750294117647059,1300,34,41,29
Toyota,Camry Hybrid LE,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,170,5.721346153846154,850,52,53,51
Toyota,Camry Hybrid XLE/SE,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.5,195,6.467608695652174,950,46,47,44
Toyota,Camry TRD,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.5,354,11.9004,1750,25,31,22
BMW,X1 sDrive28i,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,327,11.018888888888888,2150,27,33,24
Rolls-Royce,Phantom,2020,Automatic,2WD,2011-2020,Gas,Car,12.0,6.7,615,21.250714285714285,4150,14,20,12
Rolls-Royce,Phantom EWB,2020,Automatic,2WD,2011-2020,Gas,Car,12.0,6.7,615,21.250714285714285,4150,14,20,12
Rolls-Royce,Ghost,2020,Automatic,2WD,2011-2020,Gas,Car,12.0,6.6,637,21.250714285714285,4150,14,18,12
Rolls-Royce,Ghost EWB,2020,Automatic,2WD,2011-2020,Gas,Car,12.0,6.6,637,21.250714285714285,4150,14,18,12
Subaru,Impreza 5-Door,2020,Manual,4WD,2011-2020,Gas,Car,4.0,2.0,335,11.442692307692308,1700,26,31,24
Subaru,Impreza 5-Door,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,288,9.597096774193547,1400,31,36,28
Subaru,Impreza Sport 5-Door,2020,Manual,4WD,2011-2020,Gas,Car,4.0,2.0,351,11.9004,1750,25,30,22
Subaru,Impreza Sport 5-Door,2020,Automatic,4WD,2011-2020,Gas,Car,4.0,2.0,292,9.917,1450,30,35,27
Rolls-Royce,Cullinan,2020,Automatic,4WD,2011-2020,Gas,Car,12.0,6.7,619,21.250714285714285,4150,14,20,12
Rolls-Royce,Cullinan Black Badge,2020,Automatic,4WD,2011-2020,Gas,Car,12.0,6.7,619,21.250714285714285,4150,14,20,12
Toyota,Tacoma 2WD,2020,Automatic,2WD,2011-2020,Gas,Truck,6.0,3.5,431,14.167142857142858,2100,21,24,19
Toyota,Tacoma 2WD,2020,Automatic,2WD,2011-2020,Gas,Truck,4.0,2.7,423,14.167142857142858,2100,21,23,20
Toyota,Tacoma 4WD,2020,Automatic,4WD,2011-2020,Gas,Truck,6.0,3.5,448,14.8755,2200,20,22,18
Toyota,Tacoma 4WD,2020,Manual,4WD,2011-2020,Gas,Truck,6.0,3.5,481,16.528333333333336,2450,18,21,17
Toyota,Tacoma 4WD,2020,Automatic,4WD,2011-2020,Gas,Truck,4.0,2.7,441,14.8755,2200,20,22,19
Toyota,Tacoma 4WD D-CAB MT TRD-ORP/PRO,2020,Manual,4WD,2011-2020,Gas,Truck,6.0,3.5,483,16.528333333333336,2450,18,20,17
Jeep,Renegade 2WD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,1.3,328,11.018888888888888,1650,27,32,24
Jeep,Renegade 2WD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,357,11.9004,1750,25,30,22
Lincoln,Nautilus FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,384,12.935217391304349,1900,23,26,21
Mercedes-Benz,GLA250,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,316,10.625357142857142,2100,28,34,24
Mitsubishi,Outlander Sport 2WD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.4,354,11.9004,1750,25,29,23
Audi,Q3 quattro,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,399,13.52318181818182,2000,22,27,19
Jeep,Renegade 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,1.3,348,11.442692307692308,1700,26,29,23
Jeep,Renegade 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,371,12.39625,1850,24,29,21
Jeep,Renegade Trailhawk 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,1.3,370,12.39625,1850,24,27,22
Mercedes-Benz,GLA250 4matic,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,349,11.9004,2350,25,30,22
Mitsubishi,Outlander 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.0,402,13.52318181818182,2650,22,27,20
Mitsubishi,Outlander Sport 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.4,353,11.9004,1750,25,28,23
Subaru,Crosstrek AWD,2020,Manual,4WD,2011-2020,Gas,SUV,4.0,2.0,355,11.9004,1750,25,29,22
Subaru,Crosstrek AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,298,9.917,1450,30,33,27
Nissan,Armada 2WD,2020,Automatic,2WD,2011-2020,Gas,SUV,8.0,5.6,553,18.594375,2750,16,19,14
Bentley,Bentayga,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,4.0,508,17.500588235294117,3450,17,23,14
BMW,X5 xDrive40i,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.0,396,13.52318181818182,2650,22,26,20
BMW,X6 xDrive40i,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.0,396,13.52318181818182,2650,22,26,20
BMW,X7 xDrive40i,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.0,409,13.52318181818182,2650,22,25,20
Lamborghini,Urus,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,4.0,617,21.250714285714285,4150,14,17,12
Nissan,Armada 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,8.0,5.6,593,19.834,2950,15,18,13
Audi,A8 L,2019,Automatic,4WD,2011-2020,Gas,Car,8.0,4.0,495,16.528333333333336,3250,18,23,15
Mercedes-Benz,AMG GT C Roadster,2020,Automatic,2WD,2011-2020,Gas,Car,8.0,4.0,525,17.500588235294117,3450,17,20,15
Porsche,911 Carrera 4S Cabriolet,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,3.0,445,14.8755,2900,20,23,18
Honda,Accord 2.0T Sport/Touring,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,345,11.442692307692308,1700,26,32,22
Infiniti,Q50,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,387,12.935217391304349,2550,23,29,20
Infiniti,Q50 AWD,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,3.0,407,13.52318181818182,2650,22,27,19
Infiniti,Q50 Red Sport,2020,Automatic,2WD,2011-2020,Gas,Car,6.0,3.0,404,13.52318181818182,2650,22,26,20
Infiniti,Q50 Red Sport  AWD,2020,Automatic,4WD,2011-2020,Gas,Car,6.0,3.0,405,13.52318181818182,2650,22,26,19
Honda,Accord,2020,Manual,2WD,2011-2020,Gas,Car,4.0,1.5,298,9.917,1450,30,35,26
Honda,Accord,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,1.5,266,9.015454545454546,1350,33,38,30
Honda,Accord,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,1.5,282,9.597096774193547,1400,31,35,29
Honda,Accord,2020,Manual,2WD,2011-2020,Gas,Car,4.0,2.0,344,11.442692307692308,1700,26,32,22
Honda,Accord,2020,Automatic,2WD,2011-2020,Gas,Car,4.0,2.0,330,11.018888888888888,1650,27,34,23
Ford,Escape FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,3.0,1.5,297,9.917,1450,30,33,27
Ford,Edge FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,369,12.39625,1850,24,29,21
Lincoln,Corsair FWD,2020,Automatic,2WD,2011-2020,Gas,SUV,4.0,2.0,361,11.9004,1750,25,29,22
Nissan,Pathfinder 2WD,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.5,392,12.935217391304349,1900,23,27,20
Ford,Edge AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,384,12.935217391304349,1900,23,28,21
Ford,Edge AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,2.7,417,14.167142857142858,2100,21,26,19
Ford,Edge AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,384,12.935217391304349,1900,23,28,21
Lincoln,Nautilus AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.0,401,13.52318181818182,2000,22,25,20
Lincoln,Nautilus AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,2.7,417,14.167142857142858,2100,21,26,19
Lincoln,Corsair AWD,2020,Automatic,4WD,2011-2020,Gas,SUV,4.0,2.3,372,12.39625,1850,24,28,21
Nissan,Pathfinder 4WD,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,401,13.52318181818182,2000,22,27,20
Nissan,Pathfinder 4WD Platinum,2020,Automatic,4WD,2011-2020,Gas,SUV,6.0,3.5,414,14.167142857142858,2100,21,26,19
BMW,X5 sDrive40i,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.0,390,12.935217391304349,2550,23,26,21
BMW,X6 sDrive40i,2020,Automatic,2WD,2011-2020,Gas,SUV,6.0,3.0,390,12.935217391304349,2550,23,26,21
